ID,LG,Claim,Sources,Source Type,Source Relevance
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",nbcnews.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",statesman.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",cnn.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",abc7.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",abc7.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",abc7news.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",abc7news.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",abc7news.com,Journalistic source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",livenowfox.com,Social media,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",lataco.com,Intermediate media,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",solaceglobal.com,Intermediate media,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",quorumreport.com,Government / public institution,Out of context
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",theses.hal.science,Scientific source,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",justiceinmexico.org,Intermediate media,
117,E,"Image shows Puerto Vallarta, Mexico, after the death of Nemesio ""El Mencho"" Oseguera Cervantes, the leader of the Jalisco New Generation Cartel.",justiceinmexico.org,Intermediate media,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",factuel.afp.com,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",bbc.com,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",france24.com,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",france24.com,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ledevoir.com,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",fr.wikipedia.org,Intermediate media,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",fr.euronews.com,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",mediapart.fr,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ici.radio-canada.ca,Local organization,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",noovo.info,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",noovo.info,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",rfi.fr,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",lemonde.fr,Journalistic source,
118,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",travelpulsequebec.ca,Intermediate media,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",factcheck.org,Journalistic source,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",csis.org,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",congress.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",congress.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",congress.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",oversight.house.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",docs.house.gov,International organization,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",homeland.house.gov,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",pmc.ncbi.nlm.nih.gov,Scientific source,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",gao.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",files.gao.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",gao.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",files.gao.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",gao.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",gao.gov,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",gao.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",pbs.org,Intermediate media,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",aljazeera.com,Journalistic source,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",whitehouse.gov,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",americanprogress.org,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",uscg.mil,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",state.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",uscg.mil,Intermediate media,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",state.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",wola.org,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",oig.dhs.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",2009-2017.state.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",comptroller.war.gov,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",obamawhitehouse.archives.go...,Intermediate media,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",unodc.org,Scientific source,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",dhs.gov,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",governor.sc.gov,Unclear website,Out of context
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",cbp.gov,Local organization,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",news.uscg.mil,Intermediate media,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",news.uscg.mil,Intermediate media,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",usni.org,Journalistic source,
119,E,"After U.S. vessel strikes in the Caribbean Sea and Pacific Ocean, drugs entering our country by sea are down 97%.",wola.org,Local organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",theconversation.com,Intermediate media,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",bbc.com,Journalistic source,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",hrw.org,Mondial organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",fr.wikipedia.org,Intermediate media,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",lapresse.ca,Journalistic source,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",mediapart.fr,Journalistic source,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",20min.ch,Journalistic source,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",ici.radio-canada.ca,Local organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",ici.radio-canada.ca,Local organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",unis.unvienna.org,Intermediate media,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",senat.fr,Local organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",cnes.fr,Intermediate media,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",incb.org,Intermediate media,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",enhancedif.org,International organization,Out of context
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",unodc.org,Mondial organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",senat.fr,Local organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",wcoomd.org,Mondial organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",incb.org,Intermediate media,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",theses.hal.science,Scientific source,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",unodc.org,Mondial organization,
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",iucn.org,Scientific source,Out of context
120,F,"Après les frappes de navires américains dans la mer des Caraïbes et l'océan Pacifique, l'entrée de drogue par voie maritime aurait chuté de 97 %.",news.un.org,Mondial organization,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",reuters.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",reuters.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",apnews.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",npr.org,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",npr.org,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",theconversation.com,Intermediate media,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",abc7chicago.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",snopes.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",axios.com,Intermediate media,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",bbc.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",bbc.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",pbs.org,Intermediate media,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",abc7ny.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",newsweek.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",cbc.ca,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",cbc.ca,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",statesman.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",aljazeera.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",theguardian.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",foxcarolina.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",cnn.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",abc7news.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",abc7news.com,Journalistic source,
121,E,"Image shows Puerto Vallarta, Mexico, after the killing of Nemesio El Mencho Oseguera Cervantes, the head of Jalisco New Generation Cartel.",abc7news.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",bbc.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",france24.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ledevoir.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ledevoir.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",fr.euronews.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",fr.euronews.com,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ici.radio-canada.ca,Local organization,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ici.radio-canada.ca,Local organization,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",ouest-france.fr,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",leparisien.fr,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",noovo.info,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",noovo.info,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",noovo.info,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",lemonde.fr,Journalistic source,
122,F,"Une image montrerait Puerto Vallarta, au Mexique, après la mort de Nemesio « El Mencho » Oseguera Cervantes, chef du cartel Jalisco Nouvelle Génération.",985fm.ca,Journalistic source,
123,E,Says 90% of health care spending treats chronic disease.,cdc.gov,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,cdc.gov,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,cdc.gov,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,cdc.gov,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,sciencedirect.com,Scientific source,
123,E,Says 90% of health care spending treats chronic disease.,pmc.ncbi.nlm.nih.gov,Scientific source,
123,E,Says 90% of health care spending treats chronic disease.,pmc.ncbi.nlm.nih.gov,Scientific source,
123,E,Says 90% of health care spending treats chronic disease.,pmc.ncbi.nlm.nih.gov,Scientific source,
123,E,Says 90% of health care spending treats chronic disease.,pmc.ncbi.nlm.nih.gov,Scientific source,
123,E,Says 90% of health care spending treats chronic disease.,ncbi.nlm.nih.gov,Scientific source,
123,E,Says 90% of health care spending treats chronic disease.,kff.org,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,who.int,Mondial organization,
123,E,Says 90% of health care spending treats chronic disease.,commonwealthfund.org,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,commonwealthfund.org,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,americanactionforum.org...,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,jmcp.org,Intermediate media,
123,E,Says 90% of health care spending treats chronic disease.,tuftsfoodismedicine.org,Intermediate media,
123,E,Says 90% of health care spending treats chronic disease.,shadac.org,Intermediate media,
123,E,Says 90% of health care spending treats chronic disease.,milbank.org,Intermediate media,
123,E,Says 90% of health care spending treats chronic disease.,aha.org,Intermediate media,
123,E,Says 90% of health care spending treats chronic disease.,cms.gov,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,cms.gov,Local organization,
123,E,Says 90% of health care spending treats chronic disease.,ahajournals.org,Scientific source,
124,F,90 % des dépenses de santé serviraient à traiter des maladies chroniques.,pmc.ncbi.nlm.nih.gov,Scientific source,
124,F,91 % des dépenses de santé serviraient à traiter des maladies chroniques.,aho.afro.who.int,Mondial organization,
124,F,92 % des dépenses de santé serviraient à traiter des maladies chroniques.,afro.who.int,Mondial organization,
124,F,93 % des dépenses de santé serviraient à traiter des maladies chroniques.,iris.who.int,Mondial organization,
124,F,94 % des dépenses de santé serviraient à traiter des maladies chroniques.,extranet.who.int,Mondial organization,
124,F,95 % des dépenses de santé serviraient à traiter des maladies chroniques.,who.int,Scientific source,Out of context
124,F,96 % des dépenses de santé serviraient à traiter des maladies chroniques.,iris.who.int,Mondial organization,
124,F,97 % des dépenses de santé serviraient à traiter des maladies chroniques.,extranet.who.int,Mondial organization,
124,F,98 % des dépenses de santé serviraient à traiter des maladies chroniques.,iris.who.int,Mondial organization,
124,F,99 % des dépenses de santé serviraient à traiter des maladies chroniques.,iris.who.int,Mondial organization,
124,F,100 % des dépenses de santé serviraient à traiter des maladies chroniques.,cdn.who.int,Mondial organization,
124,F,101 % des dépenses de santé serviraient à traiter des maladies chroniques.,apps.who.int,Mondial organization,
124,F,102 % des dépenses de santé serviraient à traiter des maladies chroniques.,who.int,Mondial organization,
124,F,103 % des dépenses de santé serviraient à traiter des maladies chroniques.,unhcr.org,Mondial organization,
124,F,104 % des dépenses de santé serviraient à traiter des maladies chroniques.,iccp-portal.org,Intermediate media,
124,F,105 % des dépenses de santé serviraient à traiter des maladies chroniques.,oecd.org,Mondial organization,
124,F,106 % des dépenses de santé serviraient à traiter des maladies chroniques.,issa.int,Mondial organization,
124,F,107 % des dépenses de santé serviraient à traiter des maladies chroniques.,iccp-portal.org,Intermediate media,
124,F,108 % des dépenses de santé serviraient à traiter des maladies chroniques.,documents1.worldbank.org,Mondial organization,
124,F,109 % des dépenses de santé serviraient à traiter des maladies chroniques.,globalnutritionreport.org,Intermediate media,Out of context
124,F,110 % des dépenses de santé serviraient à traiter des maladies chroniques.,fip.org,Intermediate media,
124,F,111 % des dépenses de santé serviraient à traiter des maladies chroniques.,oecd.org,Mondial organization,
124,F,112 % des dépenses de santé serviraient à traiter des maladies chroniques.,theses.hal.science,Scientific source,
124,F,113 % des dépenses de santé serviraient à traiter des maladies chroniques.,endocrine.org,Intermediate media,
124,F,114 % des dépenses de santé serviraient à traiter des maladies chroniques.,iccp-portal.org,Intermediate media,
124,F,115 % des dépenses de santé serviraient à traiter des maladies chroniques.,afenet-journal.org,Intermediate media,
124,F,116 % des dépenses de santé serviraient à traiter des maladies chroniques.,iccp-portal.org,Intermediate media,
124,F,117 % des dépenses de santé serviraient à traiter des maladies chroniques.,oecd.org,Mondial organization,
124,F,118 % des dépenses de santé serviraient à traiter des maladies chroniques.,unstats.un.org,Mondial organization,
124,F,119 % des dépenses de santé serviraient à traiter des maladies chroniques.,ilo.org,Mondial organization,
124,F,120 % des dépenses de santé serviraient à traiter des maladies chroniques.,undp.org,Intermediate media,Out of context
124,F,121 % des dépenses de santé serviraient à traiter des maladies chroniques.,agenda-2030.fr,Intermediate media,
124,F,122 % des dépenses de santé serviraient à traiter des maladies chroniques.,documents1.worldbank.org,Mondial organization,
124,F,123 % des dépenses de santé serviraient à traiter des maladies chroniques.,unstats.un.org,Journalistic source,Relevant
124,F,124 % des dépenses de santé serviraient à traiter des maladies chroniques.,iccp-portal.org,Intermediate media,
124,F,125 % des dépenses de santé serviraient à traiter des maladies chroniques.,thoracic.org,Intermediate media,
124,F,126 % des dépenses de santé serviraient à traiter des maladies chroniques.,iccp-portal.org,Intermediate media,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",npr.org,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",npr.org,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",npr.org,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",snopes.com,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",khanna.house.gov,Local organization,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",axios.com,Intermediate media,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",bbc.com,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",cbsnews.com,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",wral.com,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",wral.com,Journalistic source,
125,E,"Savannah Guthrie's husband's company is listed as a co conspirator in the Epstein files, in case you're wondering why now of all times for her mother to be kidnapped.",pbs.org,Intermediate media,
