ID,LG,claim,Sources,Source Type,Source Relevance
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",americanprogress.org,Unclear website,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",americanprogress.org,Unclear website,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",houstonpublicmedia.org,Unclear website,Partially relevant
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",justice.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",justice.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",dhs.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",revisor.mo.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",guides.sll.texas.gov,Government / public institution,Partially relevant
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",giffords.org,Unclear website,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",justice.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",atf.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",sll.texas.gov,Government / public institution,Partially relevant
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",cga.ct.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",cbi.colorado.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",ohiobar.org,Unclear website,Partially relevant
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",nilc.org,Unclear website,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",supremecourt.gov,Government / public institution,Out of context
113,E,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",justice.gov,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",rsf.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",amnesty.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",dumas.ccsd.cnrs.fr,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",spvm.qc.ca,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",cgtsa.com,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",scholar.lib.vt.edu,Scientific source,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",gip-recherche-justice.fr...,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",publications.gc.ca,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",cartercentee50c07c05.blob.c...,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",svn.spraakdata.gu.se,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",theses.hal.science,Scientific source,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",applis.univ-tours.fr,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",sencanada.ca,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",cbsa-asfc.gc.ca,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",worldcoalition.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",icj-cij.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",theses.hal.science,Scientific source,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",mfa.gov.ir,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",press.un.org,International organization,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",theses.hal.science,Scientific source,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",senat.fr,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",assemblee-nationale.fr,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",archipel.uqam.ca,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",theses.hal.science,Scientific source,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",sciencespo.hal.science,Scientific source,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",hudoc.echr.coe.int,International organization,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",icrc.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",securitepublique.gc.ca,Government / public institution,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",international-review.icrc.o...,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",agora-parl.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",classiques.uqam.ca,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",fr.scribd.com,Intermediate media,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",senat.fr,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",be.lessurligneurs.eu,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",egale.eu,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",scribd.com,Intermediate media,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",journals.openedition.org,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",publications.ut-capitole.fr...,Unclear website,Out of context
114,F,"En vertu de la loi fédérale, les « condamnations pour crimes » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.",blada.com,Unclear website,Out of context
115,E,“Violent crime is near a record 50-year low.”,pewresearch.org,Scientific source,Partially relevant
115,E,“Violent crime is near a record 50-year low.”,migrationpolicy.org,Unclear website,Out of context
115,E,“Violent crime is near a record 50-year low.”,americanimmigrationcoun...,Unclear website,Partially relevant
115,E,“Violent crime is near a record 50-year low.”,sentencingproject.org,Unclear website,Out of context
115,E,“Violent crime is near a record 50-year low.”,sentencingproject.org,Unclear website,Partially relevant
115,E,“Violent crime is near a record 50-year low.”,sentencingproject.org,Unclear website,Relevant
115,E,“Violent crime is near a record 50-year low.”,ourworldindata.org,Unclear website,Partially relevant
115,E,“Violent crime is near a record 50-year low.”,everytownresearch.org,Scientific source,Out of context
115,E,“Violent crime is near a record 50-year low.”,projects.csgjusticecenter.o...,Unclear website,Out of context
115,E,“Violent crime is near a record 50-year low.”,unwomen.org,Unclear website,Out of context
115,E,“Violent crime is near a record 50-year low.”,counciloncj.org,Unclear website,Out of context
115,E,“Violent crime is near a record 50-year low.”,justice.gov,Government / public institution,Relevant
115,E,“Violent crime is near a record 50-year low.”,counciloncj.org,Unclear website,Partially relevant
115,E,“Violent crime is near a record 50-year low.”,usich.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,counciloncj.org,Unclear website,Partially relevant
115,E,“Violent crime is near a record 50-year low.”,fbi.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,ucr.fbi.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,ucr.fbi.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,justice.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,ncsbi.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,ojjdp.ojp.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,cde.ucr.cjis.gov,Government / public institution,Out of context
115,E,“Violent crime is near a record 50-year low.”,fbi.gov,Government / public institution,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,unicef.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,unicef.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,unesdoc.unesco.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,horizon.documentation.ird.f...,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,hal.science,Scientific source,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,assemblee-nationale.fr,Government / public institution,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,sites.comncogroup.com,Scientific source,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,oecd.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,hdr.undp.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,senat.fr,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,okaju.lu,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,unsdg.un.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,unwomen.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,uneca.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,ilo.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,documents1.worldbank.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,international.canada.ca,Government / public institution,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,igas.gouv.fr,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,un.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,svn.apache.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,svn.apache.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,africacenter.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,reliefweb.int,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,track.unodc.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,documents1.worldbank.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,canada.ca,Government / public institution,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,aupaps.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,mccaininstitute.org,Scientific source,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,budget.canada.ca,Government / public institution,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,incb.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,journals.openedition.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,erudit.org,Scientific source,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,senat.fr,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,unis.unvienna.org,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,faolex.fao.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,documentsearch.oas.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,assemblee-nationale.fr,Government / public institution,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,ilo.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,ilo.org,International organization,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,theses.hal.science,Scientific source,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,theses.hal.science,Scientific source,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,senat.fr,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,drom-com.fr,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,referenceworks.brill.com,Unclear website,Out of context
116,F,« La criminalité violente est proche de son niveau le plus bas en 50 ans. »,www2.assemblee-nationale.fr...,Government / public institution,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,pmc.ncbi.nlm.nih.gov,Government / public institution,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,pmc.ncbi.nlm.nih.gov,Government / public institution,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,news.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,hello.blackbaud.com,Unclear website,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,search.data.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,odyssey.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,budget.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,data.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,news.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,uwplatt.edu,Scientific source,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,docs.legis.wisconsin.gov,Government / public institution,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,collegescorecard.ed.gov,Government / public institution,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,uwosh.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,wisconsin.edu,Scientific source,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,wisconsin.edu,Scientific source,Relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,careercenter.education.wisc...,Scientific source,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,real.smph.wisc.edu,Scientific source,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,cur.org,Unclear website,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,pharmacy.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,dairyinnovationhub.wisc.edu...,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,guide.wisc.edu,Scientific source,Out of context
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,uwlax.edu,Scientific source,Partially relevant
117,E,“Nearly 90% of all UW graduates stay in Wisconsin 5 years after they graduate.”,med.wisc.edu,Scientific source,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,newsguardtech.com,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,iris.who.int,International organization,Partially relevant
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,theses.hal.science,Scientific source,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,usherbrooke.ca,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,nlc-bnc.ca,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,apsf.org,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,unesdoc.unesco.org,International organization,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,digitallibrary.un.org,International organization,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,archipel.uqam.ca,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,r-libre.teluq.ca,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,uniranks.com,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,openknowledge.worldbank.org...,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,2024.auf-semaine-francophon...,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,unesdoc.unesco.org,International organization,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,documents1.worldbank.org,International organization,Partially relevant
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,www150.statcan.gc.ca,Government / public institution,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,careers.wbd.com,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,unesdoc.unesco.org,International organization,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,baike.baidu.com,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,theses.hal.science,Scientific source,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,unesdoc.unesco.org,International organization,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,xavierleroy.org,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,strategie-plan.gouv.fr,Unclear website,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,persee.fr,Scientific source,Out of context
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,publications.polymtl.ca,Unclear website,Partially relevant
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,insightsoftware.com,Unclear website,Partially relevant
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,archivesoresquebec.ca,Government / public institution,Partially relevant
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,unesdoc.unesco.org,International organization,Partially relevant
118,F,« Près de 90 % des diplômés de l'Université du Wisconsin restent au Wisconsin cinq ans après leur diplôme. »,salesforce.com,Unclear website,Partially relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",cbo.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",cbo.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",cbo.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",npr.org,Journalistic source,Relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",ncsl.org,Unclear website,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",congress.gov,Government / public institution,Partially relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",congress.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",congress.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",congress.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",history.house.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",axios.com,Journalistic source,Partially relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",pmc.ncbi.nlm.nih.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",politifact.com,Journalistic source,Relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",piie.com,Unclear website,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",migrationpolicy.org,Unclear website,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",abcnews.com,Journalistic source,Relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",huskiecommons.lib.niu.edu,Scientific source,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",independentcenter.org,Unclear website,Relevant
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",bradfordtaxinstitute.com,Scientific source,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",ssa.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",thetrevorproject.org,Unclear website,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",fna.usda.gov,Government / public institution,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",news.uchicago.edu,Scientific source,Out of context
119,E,"“We passed 27 bills last year, which is the fewest since the Depression.”",gov.ca.gov,Government / public institution,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",bbc.com,Journalistic source,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",amnesty.org,Unclear website,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",fr.wikipedia.org,Intermediate media,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",ipu.org,Unclear website,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",ipu.org,Unclear website,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",unesdoc.unesco.org,International organization,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",documentsearch.oas.org,International organization,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",oecd-nea.org,Unclear website,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",acerwc.africa,Unclear website,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",normlex.ilo.org,International organization,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",unhcr.org,International organization,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",un.org,International organization,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",portals.iucn.org,Unclear website,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",assemblee-nationale.fr,Government / public institution,Out of context
120,F,"« Nous avons adopté 27 projets de loi l'année dernière, soit le nombre le plus faible depuis la Grande Dépression. »",europarl.europa.eu,International organization,Out of context
